image_id,body_id,face_id,face_conf,file_name,gender,race,age_deepface,age_mivolo,sharpness,brightness,contrast,usable
007ffff0121f1c00,0,0,0.81,007ffff0121f1c00_body0_face0.jpg,Woman,white,30.0,23.28,68.41,118.01,53.81,True
007fffffefcf0700,0,0,0.79,007fffffefcf0700_body0_face0.jpg,Man,black,34.0,29.64,69.1,60.61,37.02,True
0080003c7e1e1e9e,0,0,0.78,0080003c7e1e1e9e_body0_face0.jpg,Man,black,35.0,31.31,205.72,30.47,40.79,True
0080007cef63fff7,0,0,0.78,0080007cef63fff7_body0_face0.jpg,Woman,asian,23.0,5.78,224.13,99.58,54.25,True
0080007cef63fff7,0,1,0.54,0080007cef63fff7_body0_face1.jpg,Man,white,33.0,4.26,280.19,128.25,50.66,True
0080007cef63fff7,1,0,0.82,0080007cef63fff7_body1_face0.jpg,Woman,asian,31.0,4.18,231.83,134.79,38.3,True
0080007cef63fff7,3,0,0.82,0080007cef63fff7_body3_face0.jpg,Woman,asian,23.0,5.0,266.4,86.87,42.89,True
0080007cef63fff7,3,1,0.8,0080007cef63fff7_body3_face1.jpg,Woman,latino hispanic,23.0,7.11,409.7,94.33,42.67,True
0080007cef63fff7,4,0,0.52,0080007cef63fff7_body4_face0.jpg,Woman,white,36.0,4.93,280.52,89.18,40.66,True
0080007cef63fff7,5,0,0.8,0080007cef63fff7_body5_face0.jpg,Woman,asian,22.0,6.72,284.77,91.9,42.38,True
0080007cef63fff7,5,1,0.67,0080007cef63fff7_body5_face1.jpg,Woman,asian,28.0,5.13,280.95,92.63,42.8,True
008001c7e67ef83c,0,0,0.74,008001c7e67ef83c_body0_face0.jpg,Man,white,31.0,29.12,2018.83,40.67,48.43,True
00801098f8f8f8ff,0,0,0.56,00801098f8f8f8ff_body0_face0.jpg,Man,white,30.0,6.8,203.37,85.5,55.56,True
00801e3f39ffff3c,1,0,0.69,00801e3f39ffff3c_body1_face0.jpg,Man,black,29.0,7.99,237.13,74.6,45.2,True
00803ef26e3e3818,0,0,0.8,00803ef26e3e3818_body0_face0.jpg,Man,black,31.0,10.18,54.44,96.57,47.84,True
00803ef26e3e3818,0,1,0.56,00803ef26e3e3818_body0_face1.jpg,Man,white,32.0,33.23,55.43,65.35,33.47,True
008060e7e1733f79,0,0,0.72,008060e7e1733f79_body0_face0.jpg,Man,asian,24.0,20.62,53.4,67.4,50.75,True
0080808683df7f06,0,0,0.79,0080808683df7f06_body0_face0.jpg,Man,asian,30.0,23.13,185.89,97.38,41.33,True
008084fff2f0782c,0,0,0.78,008084fff2f0782c_body0_face0.jpg,Woman,asian,30.0,29.78,201.39,110.88,61.6,True
008084fff2f0782c,0,1,0.6,008084fff2f0782c_body0_face1.jpg,Man,black,35.0,40.35,67.26,50.86,28.29,True
008084fff2f0782c,1,0,0.81,008084fff2f0782c_body1_face0.jpg,Woman,asian,30.0,29.37,196.46,107.58,59.02,True
00808cffff830178,0,0,0.72,00808cffff830178_body0_face0.jpg,Woman,asian,32.0,27.63,154.95,59.05,40.39,True
008090e19f1f3f3f,0,0,0.82,008090e19f1f3f3f_body0_face0.jpg,Man,middle eastern,24.0,20.5,1445.75,108.54,71.01,True
0080990d1fcf8713,0,0,0.83,0080990d1fcf8713_body0_face0.jpg,Man,black,26.0,10.12,926.06,105.41,56.97,True
00809cbc3c3e3400,0,0,0.83,00809cbc3c3e3400_body0_face0.jpg,Woman,white,27.0,21.24,50.57,81.74,29.44,True
0080c02827ffff7f,0,0,0.84,0080c02827ffff7f_body0_face0.jpg,Man,black,29.0,31.52,217.5,102.93,37.57,True
0080c0ececece0c0,0,0,0.8,0080c0ececece0c0_body0_face0.jpg,Man,black,30.0,28.82,245.49,86.14,71.55,True
0080c0f8e0f2f7f0,0,0,0.83,0080c0f8e0f2f7f0_body0_face0.jpg,Man,black,29.0,16.68,330.13,60.47,39.02,True
0080c0f8e0f2f7f0,2,0,0.75,0080c0f8e0f2f7f0_body2_face0.jpg,Man,asian,28.0,19.99,372.48,56.07,44.06,True
0080c2e0eabbdfff,0,0,0.77,0080c2e0eabbdfff_body0_face0.jpg,Man,black,27.0,38.68,1687.94,67.43,65.98,True
0080c2f4bc7cece0,0,0,0.66,0080c2f4bc7cece0_body0_face0.jpg,Man,middle eastern,33.0,25.26,90.4,77.06,41.59,True
0080c3ffffefe1e0,0,0,0.78,0080c3ffffefe1e0_body0_face0.jpg,Man,white,29.0,22.7,220.99,151.34,52.99,True
0080cfcfdfff77e4,0,0,0.79,0080cfcfdfff77e4_body0_face0.jpg,Man,black,27.0,4.41,297.12,107.21,42.99,True
0080dbf63c18ffff,0,0,0.8,0080dbf63c18ffff_body0_face0.jpg,Man,black,46.0,45.75,446.31,123.66,46.15,True
0080dcbc3c360e1e,0,0,0.8,0080dcbc3c360e1e_body0_face0.jpg,Man,black,28.0,29.61,902.05,62.67,26.28,True
0080e07018ffffff,0,0,0.78,0080e07018ffffff_body0_face0.jpg,Man,black,31.0,29.7,352.93,145.97,50.51,True
0080e1e79f9f9f9f,0,0,0.75,0080e1e79f9f9f9f_body0_face0.jpg,Man,black,33.0,30.64,705.08,91.98,38.39,True
0080e7e7ef0f0000,0,0,0.78,0080e7e7ef0f0000_body0_face0.jpg,Man,black,32.0,26.1,109.36,69.94,38.42,True
0080fce6f3f0f070,0,0,0.78,0080fce6f3f0f070_body0_face0.jpg,Man,white,28.0,4.62,3229.62,138.3,56.23,True
0080fce6f3f0f070,1,0,0.8,0080fce6f3f0f070_body1_face0.jpg,Man,white,31.0,3.88,3242.63,136.69,56.59,True
00819999c303e0fe,0,0,0.87,00819999c303e0fe_body0_face0.jpg,Woman,asian,30.0,22.84,235.67,136.98,53.91,True
0081e7e7e7e7e7ef,0,0,0.54,0081e7e7e7e7e7ef_body0_face0.jpg,Man,black,28.0,31.59,61.7,62.77,62.82,True
0082df9f8f6e4e00,0,0,0.83,0082df9f8f6e4e00_body0_face0.jpg,Man,black,26.0,18.78,75.64,93.95,44.8,True
008303191c0c1f3f,0,0,0.83,008303191c0c1f3f_body0_face0.jpg,Man,black,30.0,24.5,437.31,98.94,57.14,True
0083c06037f3ffff,0,1,0.67,0083c06037f3ffff_body0_face1.jpg,Woman,latino hispanic,32.0,26.05,93.32,81.24,50.22,True
0083c06037f3ffff,1,0,0.71,0083c06037f3ffff_body1_face0.jpg,Woman,latino hispanic,31.0,25.73,65.24,86.85,49.64,True
0083cd7c7c181800,0,0,0.77,0083cd7c7c181800_body0_face0.jpg,Woman,asian,31.0,25.12,76.86,133.74,52.3,True
0083e0e6f8bd0c84,0,0,0.8,0083e0e6f8bd0c84_body0_face0.jpg,Woman,black,34.0,25.27,1940.56,76.56,54.24,True
0083e0e6f8bd0c84,0,1,0.78,0083e0e6f8bd0c84_body0_face1.jpg,Man,black,30.0,10.03,1803.51,72.55,56.74,True
0083e0e6f8bd0c84,0,2,0.53,0083e0e6f8bd0c84_body0_face2.jpg,Man,white,32.0,39.27,2318.2,110.69,43.22,True
0083fcfc7f7f00e0,0,0,0.69,0083fcfc7f7f00e0_body0_face0.jpg,Man,white,31.0,19.89,301.03,103.48,42.23,True
0084183cb07e5c1c,0,0,0.86,0084183cb07e5c1c_body0_face0.jpg,Woman,white,35.0,23.68,143.52,82.54,50.3,True
00849ebc7f0f0784,0,0,0.8,00849ebc7f0f0784_body0_face0.jpg,Woman,white,33.0,23.81,140.23,113.76,80.77,True
0084d6fefe060c3e,0,0,0.81,0084d6fefe060c3e_body0_face0.jpg,Man,white,25.0,22.76,86.24,140.79,73.64,True
0084d6fefe060c3e,1,0,0.8,0084d6fefe060c3e_body1_face0.jpg,Man,black,31.0,23.31,78.09,107.55,65.48,True
0084d6fefe060c3e,1,1,0.8,0084d6fefe060c3e_body1_face1.jpg,Man,white,24.0,22.85,83.69,147.5,69.94,True
00864e1c7c787830,0,0,0.6,00864e1c7c787830_body0_face0.jpg,Woman,white,34.0,25.32,481.38,121.62,79.24,True
00867efef5013320,0,0,0.79,00867efef5013320_body0_face0.jpg,Man,white,39.0,54.01,84.39,97.69,59.54,True
00880f3f9f9f2f00,0,0,0.81,00880f3f9f9f2f00_body0_face0.jpg,Woman,middle eastern,30.0,23.26,57.7,130.8,51.15,True
0088287c783cad81,0,0,0.8,0088287c783cad81_body0_face0.jpg,Man,latino hispanic,25.0,6.75,148.82,144.29,39.26,True
0088287c783cad81,0,1,0.78,0088287c783cad81_body0_face1.jpg,Man,asian,25.0,8.49,225.58,153.57,40.31,True
0088287c783cad81,1,0,0.87,0088287c783cad81_body1_face0.jpg,Man,white,16.0,8.74,189.12,155.94,38.96,True
00885fefef470000,0,0,0.82,00885fefef470000_body0_face0.jpg,Woman,white,30.0,22.37,51.01,74.71,34.75,True
0088e6ff3cedff0f,0,0,0.81,0088e6ff3cedff0f_body0_face0.jpg,Man,black,42.0,32.81,241.17,84.85,60.71,True
008b9a7c782062e3,0,0,0.83,008b9a7c782062e3_body0_face0.jpg,Man,asian,35.0,25.38,293.91,126.26,61.48,True
008ccfc7f3f7e0c0,0,0,0.73,008ccfc7f3f7e0c0_body0_face0.jpg,Woman,asian,31.0,24.03,190.9,110.59,50.63,True
008cdeefcfc7c386,0,0,0.81,008cdeefcfc7c386_body0_face0.jpg,Woman,black,33.0,35.78,171.84,140.69,45.67,True
008ebebcf8c0e0f0,0,0,0.83,008ebebcf8c0e0f0_body0_face0.jpg,Woman,black,29.0,24.25,145.45,79.77,45.03,True
008f0f1f1f270700,0,0,0.76,008f0f1f1f270700_body0_face0.jpg,Man,white,22.0,15.44,101.2,110.72,66.34,True
008f8783931f3fff,0,0,0.83,008f8783931f3fff_body0_face0.jpg,Woman,asian,30.0,23.06,70.49,112.82,69.7,True
00909098d8d8fcf4,0,0,0.82,00909098d8d8fcf4_body0_face0.jpg,Man,black,25.0,1.86,103.97,79.14,44.67,True
0090e4e1f07f1fff,0,0,0.85,0090e4e1f07f1fff_body0_face0.jpg,Woman,black,28.0,24.09,576.18,101.1,54.51,True
0098f83883030101,0,0,0.82,0098f83883030101_body0_face0.jpg,Man,white,28.0,26.25,453.23,87.58,57.05,True
0099f9e1f1e17e34,0,0,0.8,0099f9e1f1e17e34_body0_face0.jpg,Man,black,29.0,21.01,100.07,68.92,29.5,True
0099f9f9d85c5c78,0,0,0.78,0099f9f9d85c5c78_body0_face0.jpg,Man,middle eastern,45.0,58.23,87.7,59.49,33.67,True
0099f9f9d85c5c78,2,0,0.82,0099f9f9d85c5c78_body2_face0.jpg,Woman,white,34.0,36.05,87.03,117.98,56.07,True
0099f9f9d85c5c78,3,0,0.57,0099f9f9d85c5c78_body3_face0.jpg,Woman,white,29.0,50.45,84.71,107.65,41.31,True
0099f9f9d85c5c78,5,0,0.78,0099f9f9d85c5c78_body5_face0.jpg,Man,latino hispanic,45.0,55.91,123.64,63.07,37.66,True
009cbcbfff870527,0,0,0.67,009cbcbfff870527_body0_face0.jpg,Man,white,24.0,23.94,56.92,150.37,86.19,True
009ebf3e20200020,0,0,0.81,009ebf3e20200020_body0_face0.jpg,Man,white,31.0,26.62,64.96,84.16,40.21,True
009ede48c0009cbc,0,0,0.76,009ede48c0009cbc_body0_face0.jpg,Man,black,32.0,34.55,555.77,52.77,62.46,True
009ede48c0009cbc,1,0,0.74,009ede48c0009cbc_body1_face0.jpg,Man,black,35.0,39.59,1061.78,102.57,62.56,True
009ede48c0009cbc,3,0,0.73,009ede48c0009cbc_body3_face0.jpg,Man,black,31.0,34.02,477.58,32.16,37.97,True
009ede48c0009cbc,4,0,0.73,009ede48c0009cbc_body4_face0.jpg,Man,black,28.0,33.35,480.58,32.85,39.8,True
009ede48c0009cbc,4,1,0.73,009ede48c0009cbc_body4_face1.jpg,Man,black,36.0,39.75,1008.49,97.3,62.79,True
009f8f8f87878383,0,0,0.83,009f8f8f87878383_body0_face0.jpg,Woman,black,30.0,20.0,233.04,86.81,66.62,True
00a0c0f3f9ffc7f3,0,0,0.76,00a0c0f3f9ffc7f3_body0_face0.jpg,Man,asian,25.0,7.95,140.6,59.48,29.04,True
00a0f9ddfdfd8462,0,0,0.78,00a0f9ddfdfd8462_body0_face0.jpg,Man,white,30.0,23.97,383.99,160.49,63.77,True
00a3e7e7e7e70000,0,0,0.79,00a3e7e7e7e70000_body0_face0.jpg,Man,black,32.0,29.28,179.42,102.82,40.73,True
00a3f73f3e1c1c08,0,0,0.83,00a3f73f3e1c1c08_body0_face0.jpg,Woman,asian,18.0,8.1,68.35,134.72,66.54,True
00a4e6d75067e3ff,0,0,0.78,00a4e6d75067e3ff_body0_face0.jpg,Man,black,29.0,30.47,1389.31,64.31,48.37,True
00b07c7e76440000,0,0,0.74,00b07c7e76440000_body0_face0.jpg,Man,black,29.0,28.12,203.77,58.64,50.08,True
00b39f9f1e5e2800,0,0,0.86,00b39f9f1e5e2800_body0_face0.jpg,Woman,white,29.0,25.22,53.72,157.34,64.04,True
00bbfffde4e4e080,0,0,0.75,00bbfffde4e4e080_body0_face0.jpg,Man,black,45.0,30.51,419.88,57.97,29.92,True
00bbfffde4e4e080,1,0,0.84,00bbfffde4e4e080_body1_face0.jpg,Woman,black,34.0,35.2,375.89,85.35,29.17,True
00bca4bcfdc3c3ff,0,0,0.82,00bca4bcfdc3c3ff_body0_face0.jpg,Man,white,31.0,28.45,139.36,119.25,50.68,True
00bda5e3a3a19383,1,0,0.81,00bda5e3a3a19383_body1_face0.jpg,Woman,asian,31.0,22.05,72.98,135.4,63.38,True
00bda5e3a3a19383,3,1,0.81,00bda5e3a3a19383_body3_face1.jpg,Woman,latino hispanic,44.0,52.57,69.44,134.18,63.61,True
00bda5e3a3a19383,3,2,0.7,00bda5e3a3a19383_body3_face2.jpg,Woman,asian,38.0,28.66,210.72,136.27,64.2,True
00bda5e3a3a19383,5,0,0.85,00bda5e3a3a19383_body5_face0.jpg,Man,black,22.0,7.57,95.29,146.67,51.66,True
00bda5e3a3a19383,6,0,0.81,00bda5e3a3a19383_body6_face0.jpg,Man,black,28.0,30.64,53.96,120.42,60.9,True
00bda5e3a3a19383,6,1,0.76,00bda5e3a3a19383_body6_face1.jpg,Woman,black,31.0,4.5,100.17,158.1,42.06,True
00bda5e3a3a19383,8,0,0.76,00bda5e3a3a19383_body8_face0.jpg,Woman,black,31.0,4.44,103.9,156.54,42.86,True
00bda5e3a3a19383,9,0,0.86,00bda5e3a3a19383_body9_face0.jpg,Woman,asian,37.0,28.86,126.57,115.85,67.35,True
00bda5e3a3a19383,10,0,0.86,00bda5e3a3a19383_body10_face0.jpg,Man,asian,32.0,47.17,82.29,135.98,62.27,True
00bda5e3a3a19383,11,0,0.84,00bda5e3a3a19383_body11_face0.jpg,Man,black,21.0,7.39,98.64,148.04,50.67,True
00bda5e3a3a19383,11,1,0.83,00bda5e3a3a19383_body11_face1.jpg,Man,middle eastern,46.0,65.16,205.48,100.96,51.44,True
00bda5e3a3a19383,12,0,0.87,00bda5e3a3a19383_body12_face0.jpg,Man,black,49.0,47.87,112.69,133.06,56.95,True
00c0000cffffffff,0,0,0.79,00c0000cffffffff_body0_face0.jpg,Man,latino hispanic,31.0,3.8,1418.32,121.88,43.17,True
00c005031fff77f3,0,0,0.71,00c005031fff77f3_body0_face0.jpg,Man,latino hispanic,27.0,24.32,175.24,102.39,51.15,True
00c03063143f7e7e,0,0,0.78,00c03063143f7e7e_body0_face0.jpg,Man,black,26.0,24.17,103.72,71.37,50.05,True
00c03bffc4d60404,0,0,0.78,00c03bffc4d60404_body0_face0.jpg,Man,black,25.0,5.16,219.94,69.71,26.55,True
00c03bffc4d60404,2,0,0.79,00c03bffc4d60404_body2_face0.jpg,Man,black,39.0,44.74,276.66,98.9,41.46,True
00c03bffc4d60404,3,0,0.84,00c03bffc4d60404_body3_face0.jpg,Man,black,42.0,43.45,269.92,99.6,41.26,True
00c03bffc4d60404,4,0,0.86,00c03bffc4d60404_body4_face0.jpg,Man,black,41.0,44.89,278.38,98.71,41.47,True
00c0603c3c3c0c0e,0,0,0.73,00c0603c3c3c0c0e_body0_face0.jpg,Man,black,39.0,34.2,538.09,84.68,48.03,True
00c0603c3c3c0c0e,1,0,0.78,00c0603c3c3c0c0e_body1_face0.jpg,Woman,black,30.0,28.07,267.78,113.93,60.81,True
00c0603c3c3c0c0e,1,1,0.74,00c0603c3c3c0c0e_body1_face1.jpg,Woman,asian,30.0,29.69,241.93,124.8,68.6,True
00c0603c3c3c0c0e,2,0,0.77,00c0603c3c3c0c0e_body2_face0.jpg,Woman,asian,28.0,28.3,186.35,135.12,57.54,True
00c07c0c18382c38,0,0,0.81,00c07c0c18382c38_body0_face0.jpg,Man,black,42.0,33.12,1798.11,89.39,62.36,True
00c07efefefee606,0,0,0.65,00c07efefefee606_body0_face0.jpg,Man,white,23.0,25.47,108.6,185.52,62.18,True
00c0808088c3ffff,0,0,0.73,00c0808088c3ffff_body0_face0.jpg,Man,black,29.0,20.55,789.5,48.31,31.66,True
00c0c0c070188898,0,0,0.73,00c0c0c070188898_body0_face0.jpg,Man,white,41.0,33.38,987.83,89.38,82.15,True
00c0c2e0f1bdbc18,0,0,0.83,00c0c2e0f1bdbc18_body0_face0.jpg,Man,white,30.0,27.15,89.31,49.03,19.25,True
00c0c32353c07b7f,0,0,0.83,00c0c32353c07b7f_body0_face0.jpg,Woman,asian,31.0,30.54,151.89,113.36,52.38,True
00c0c6f7ff60c0e0,0,0,0.79,00c0c6f7ff60c0e0_body0_face0.jpg,Man,white,30.0,25.4,196.99,105.76,23.95,True
00c0c8ee3fbf3b3b,0,0,0.73,00c0c8ee3fbf3b3b_body0_face0.jpg,Woman,white,36.0,0.1,65.88,93.22,62.46,True
00c0ccfc3cbffbfe,0,0,0.81,00c0ccfc3cbffbfe_body0_face0.jpg,Man,white,29.0,8.19,91.75,131.8,40.5,True
00c0e0313f7d5f7f,0,0,0.79,00c0e0313f7d5f7f_body0_face0.jpg,Man,middle eastern,28.0,26.28,77.66,136.46,66.53,True
00c0e0f8f8f06020,0,0,0.84,00c0e0f8f8f06020_body0_face0.jpg,Man,black,39.0,32.78,136.06,41.17,30.7,True
00c0e0f8fcf26000,0,0,0.79,00c0e0f8fcf26000_body0_face0.jpg,Woman,white,47.0,67.25,738.51,122.55,32.72,True
00c0e0f8fcf26000,1,0,0.74,00c0e0f8fcf26000_body1_face0.jpg,Man,white,28.0,62.36,679.01,132.07,44.46,True
00c0e5f3ffcb2000,0,0,0.83,00c0e5f3ffcb2000_body0_face0.jpg,Man,black,30.0,31.07,677.92,81.96,58.91,True
00c0fafef8387f00,0,0,0.72,00c0fafef8387f00_body0_face0.jpg,Man,black,34.0,27.95,1031.11,54.49,44.5,True
00c0fce2c2fefee1,0,0,0.83,00c0fce2c2fefee1_body0_face0.jpg,Woman,white,23.0,24.18,124.68,120.44,43.74,True
00c0fcffd766e642,0,0,0.82,00c0fcffd766e642_body0_face0.jpg,Man,black,32.0,38.15,179.82,73.84,53.24,True
00c0fcffd766e642,1,0,0.8,00c0fcffd766e642_body1_face0.jpg,Man,black,33.0,39.49,185.43,76.41,54.55,True
00c0fcffd766e642,1,1,0.6,00c0fcffd766e642_body1_face1.jpg,Man,black,34.0,34.71,204.27,126.29,48.82,True
00c0ffe7e7e3e3e3,0,0,0.81,00c0ffe7e7e3e3e3_body0_face0.jpg,Man,indian,35.0,24.06,197.64,91.14,46.24,True
00c10f000404dfff,0,0,0.84,00c10f000404dfff_body0_face0.jpg,Woman,white,31.0,5.81,448.68,101.59,53.33,True
00c18886f6f8fcfe,1,0,0.75,00c18886f6f8fcfe_body1_face0.jpg,Man,latino hispanic,25.0,24.65,57.68,98.91,52.86,True
00c1a313090cffff,0,0,0.76,00c1a313090cffff_body0_face0.jpg,Woman,asian,32.0,24.55,750.11,110.9,80.26,True
00c1c1c1c1c1c1c1,0,0,0.71,00c1c1c1c1c1c1c1_body0_face0.jpg,Man,black,34.0,37.83,155.35,46.5,59.32,True
00c1c1d8e0800fff,0,0,0.82,00c1c1d8e0800fff_body0_face0.jpg,Man,asian,28.0,14.51,359.93,103.85,34.91,True
00c1c1d8e0800fff,1,0,0.82,00c1c1d8e0800fff_body1_face0.jpg,Man,asian,29.0,14.71,376.07,102.64,35.93,True
00c1c1d8e0800fff,1,1,0.81,00c1c1d8e0800fff_body1_face1.jpg,Man,asian,31.0,16.31,463.63,117.85,41.95,True
00c1ffffe7e30207,1,0,0.56,00c1ffffe7e30207_body1_face0.jpg,Man,middle eastern,41.0,32.05,52.87,103.72,45.93,True
00c3c7efe70006ff,0,0,0.73,00c3c7efe70006ff_body0_face0.jpg,Man,white,31.0,26.95,349.93,44.57,39.61,True
00c3cfffffbf0200,0,0,0.8,00c3cfffffbf0200_body0_face0.jpg,Woman,white,30.0,23.78,52.44,117.02,56.1,True
00c3e7cfdfc3c3c1,0,0,0.76,00c3e7cfdfc3c3c1_body0_face0.jpg,Man,middle eastern,31.0,27.97,89.14,80.77,53.73,True
00c3e7e7f1fdb983,0,0,0.83,00c3e7e7f1fdb983_body0_face0.jpg,Man,black,28.0,19.03,72.92,92.26,55.23,True
00c3fff7f700387e,0,0,0.75,00c3fff7f700387e_body0_face0.jpg,Man,latino hispanic,29.0,30.28,95.06,105.32,72.28,True
00c3ffffff000080,0,0,0.72,00c3ffffff000080_body0_face0.jpg,Woman,white,25.0,7.92,133.36,121.93,55.15,True
00c3ffffff080080,0,0,0.62,00c3ffffff080080_body0_face0.jpg,Man,white,34.0,7.99,142.07,64.83,45.09,True
00c4c3ebe7c7e7e3,0,0,0.75,00c4c3ebe7c7e7e3_body0_face0.jpg,Man,latino hispanic,35.0,27.88,316.8,71.44,57.18,True
00c7c7c7e7bf0900,0,0,0.86,00c7c7c7e7bf0900_body0_face0.jpg,Man,latino hispanic,22.0,3.64,74.92,148.84,40.1,True
00c7e7c787c7c1f9,0,0,0.8,00c7e7c787c7c1f9_body0_face0.jpg,Woman,black,29.0,25.18,368.17,88.89,47.26,True
00c7e7e7ef077a00,0,0,0.74,00c7e7e7ef077a00_body0_face0.jpg,Woman,white,34.0,31.66,107.34,130.58,50.17,True
00c7ffffe6060100,0,0,0.8,00c7ffffe6060100_body0_face0.jpg,Woman,white,43.0,27.84,211.58,157.2,78.09,True
00c87c7ef7818100,0,0,0.86,00c87c7ef7818100_body0_face0.jpg,Man,white,30.0,28.68,199.36,143.13,59.13,True
00c888187d2c1d1f,0,0,0.76,00c888187d2c1d1f_body0_face0.jpg,Man,white,28.0,29.87,75.32,78.37,69.99,True
00c888187d2c1d1f,1,0,0.82,00c888187d2c1d1f_body1_face0.jpg,Man,asian,36.0,41.76,166.0,58.52,67.16,True
00c8cc8898f0f8fc,0,0,0.6,00c8cc8898f0f8fc_body0_face0.jpg,Woman,asian,29.0,0.53,111.69,169.65,58.41,True
00c8cc8898f0f8fc,1,0,0.61,00c8cc8898f0f8fc_body1_face0.jpg,Woman,asian,30.0,0.52,92.86,175.68,54.9,True
00c8cfffffff7f0c,0,0,0.82,00c8cfffffff7f0c_body0_face0.jpg,Man,asian,20.0,3.11,137.63,145.53,50.37,True
00c8d9f8db03e3e3,0,0,0.85,00c8d9f8db03e3e3_body0_face0.jpg,Man,black,30.0,17.51,491.05,73.77,43.01,True
00c9f9390f037bbd,0,0,0.8,00c9f9390f037bbd_body0_face0.jpg,Woman,white,23.0,25.35,587.36,136.08,49.68,True
00cccccccc580818,0,0,0.75,00cccccccc580818_body0_face0.jpg,Man,white,35.0,32.71,125.43,44.6,32.92,True
00cfc78f878727f7,0,0,0.77,00cfc78f878727f7_body0_face0.jpg,Woman,asian,30.0,26.42,167.55,80.31,49.86,True
00cfcf93109199d3,0,0,0.76,00cfcf93109199d3_body0_face0.jpg,Woman,black,27.0,22.83,67.81,71.98,47.29,True
00cfdfc3c1c1c341,0,0,0.81,00cfdfc3c1c1c341_body0_face0.jpg,Woman,white,30.0,25.05,71.95,110.46,75.49,True
00cfe7c3c3e3e7ed,0,0,0.77,00cfe7c3c3e3e7ed_body0_face0.jpg,Man,black,32.0,30.12,562.36,128.35,56.83,True
00d0ff201c07e7fc,0,0,0.74,00d0ff201c07e7fc_body0_face0.jpg,Woman,black,34.0,37.94,872.22,41.28,56.86,True
00d1ffffd0c2c003,0,0,0.83,00d1ffffd0c2c003_body0_face0.jpg,Woman,white,33.0,27.01,340.44,125.64,35.25,True
00d1ffffd0c2c003,1,0,0.8,00d1ffffd0c2c003_body1_face0.jpg,Woman,asian,32.0,28.03,323.76,87.77,35.94,True
00d8db3766061f3f,0,0,0.7,00d8db3766061f3f_body0_face0.jpg,Man,white,46.0,33.88,260.03,136.73,32.54,True
00d8db3766061f3f,1,0,0.78,00d8db3766061f3f_body1_face0.jpg,Man,middle eastern,35.0,31.54,87.18,57.64,38.05,True
00d8e0e0e4e02000,0,0,0.81,00d8e0e0e4e02000_body0_face0.jpg,Woman,middle eastern,29.0,25.28,79.59,67.84,49.56,True
00dc1c0c1c3c3ebe,0,0,0.84,00dc1c0c1c3c3ebe_body0_face0.jpg,Woman,white,28.0,9.3,179.68,151.31,42.56,True
00dcfcd6f0f0e0c0,0,0,0.61,00dcfcd6f0f0e0c0_body0_face0.jpg,Woman,latino hispanic,28.0,25.06,67.12,65.53,44.58,True
00deefc7f3e2c600,0,0,0.72,00deefc7f3e2c600_body0_face0.jpg,Man,black,31.0,36.72,98.41,31.57,34.13,True
00dfbcfffb320000,0,0,0.81,00dfbcfffb320000_body0_face0.jpg,Man,white,30.0,25.78,68.46,95.06,59.93,True
00e0787c6c3e3e36,0,0,0.86,00e0787c6c3e3e36_body0_face0.jpg,Woman,asian,29.0,5.86,53.2,126.41,61.53,True
00e078fd3040f0fe,0,0,0.78,00e078fd3040f0fe_body0_face0.jpg,Woman,white,32.0,30.34,228.51,98.79,35.74,True
00e078fd3040f0fe,1,0,0.77,00e078fd3040f0fe_body1_face0.jpg,Woman,white,35.0,23.41,85.61,88.06,29.96,True
00e080f07cfff3d3,0,0,0.76,00e080f07cfff3d3_body0_face0.jpg,Woman,asian,31.0,30.9,55.92,116.95,46.0,True
00e080f07cfff3d3,1,0,0.75,00e080f07cfff3d3_body1_face0.jpg,Woman,white,30.0,30.74,61.27,119.51,45.32,True
00e080f07cfff3d3,1,1,0.54,00e080f07cfff3d3_body1_face1.jpg,Man,white,30.0,37.59,73.05,127.42,41.36,True
00e081010383ffff,3,0,0.83,00e081010383ffff_body3_face0.jpg,Woman,black,29.0,26.41,59.34,37.63,29.46,True
00e0c0e0ecece7e7,0,0,0.74,00e0c0e0ecece7e7_body0_face0.jpg,Man,black,35.0,38.41,877.14,95.56,64.26,True
00e0dfe1e7e7ffcb,0,0,0.73,00e0dfe1e7e7ffcb_body0_face0.jpg,Man,black,31.0,34.76,117.26,85.45,50.84,True
00e0e0904e0fcfcf,0,0,0.84,00e0e0904e0fcfcf_body0_face0.jpg,Man,white,31.0,34.71,111.56,162.05,47.23,True
00e0e0f0f0e0f0e0,0,0,0.77,00e0e0f0f0e0f0e0_body0_face0.jpg,Man,black,35.0,27.45,300.34,43.52,36.25,True
00e0e4e6d8d8f8df,0,0,0.68,00e0e4e6d8d8f8df_body0_face0.jpg,Man,white,33.0,26.8,125.17,72.53,68.65,True
00e0e4e6d8d8f8df,1,0,0.74,00e0e4e6d8d8f8df_body1_face0.jpg,Man,white,33.0,26.64,160.18,99.25,62.49,True
00e0e8c8c0e1e7ff,0,0,0.71,00e0e8c8c0e1e7ff_body0_face0.jpg,Man,white,26.0,5.77,77.84,96.91,52.5,True
00e0e8c8c0e1e7ff,1,0,0.75,00e0e8c8c0e1e7ff_body1_face0.jpg,Man,asian,28.0,6.92,103.24,82.16,58.18,True
